symbol,signal_type,entry_price,exit_price,pnl,pnl_pct,label,timestamp,ltq_ratio_2m_5m,ltq_ratio_5m_20m,etq_5m,etq_20m,etq_60m,etq_acceleration,bid_ask_imbalance,spread_pct,smma_gap_pct,price_vs_avg20m,price_vs_avg60m,volume_surge,rsi_14,atr_pct
KOTAKBANK,SELL,375.79998779296875,383.70001220703125,-7.9000244140625,-2.102188576550643,0,2026-05-12 13:15:00+05:30,1.1765213510658714,0.618888712086835,6034406.0,39001558.0,187522931.0,0.618888712086835,-0.5512891001902791,0.05,-0.021690841841258763,0.9901915886109618,0.9952088565551218,0.5370862784350041,43.50466124282863,0.8104726778880784
KOTAKBANK,BUY,383.70001220703125,380.5,-3.20001220703125,-0.8339880388913393,0,2026-05-13 11:15:00+05:30,1.4520988370092358,1.0581990525108238,10345396.0,39105671.0,191771706.0,1.0581990525108238,0.24633457530277564,0.05,0.04699597845370474,1.0101223148274114,1.0169334614738246,1.717463568169745,60.42778578297433,0.8189083162529252
LT,BUY,3902.89990234375,3920.800048828125,17.900146484375,0.45863708863313896,1,2026-04-09 12:15:00+05:30,1.2670291541384398,0.8389084726175607,2030415.0,9681223.0,26405223.0,0.8389084726175609,-0.008056507827123834,0.05,0.024031089919739068,1.0121562755282318,1.0611425276332125,1.0534286748138477,60.70146971499419,1.1075171322814459
LT,BUY,4018.10009765625,3892.89990234375,-125.2001953125,-3.115905335099268,0,2026-05-25 10:15:00+05:30,1.1232692631359174,0.9595585116223921,938762.0,3913308.0,14639309.0,0.9595585116223921,-0.9999976291744311,0.05,0.055479555487943956,1.0193450250302445,1.0231910140667773,2.2180929553082085,67.86798915161003,0.6714172488412612
LT,SELL,3892.89990234375,4189.0,-296.10009765625,-7.6061574940054495,0,2026-06-08 11:15:00+05:30,1.4127687008529417,0.9769034161134391,825965.0,3381972.0,13876899.0,0.9769034161134391,0.13379383488687846,0.05,-0.039162432847185465,0.9874366564586516,0.973556391199724,1.2572331743203633,36.21543588014365,0.7327623566168088
LT,SELL,3992.300048828125,4027.0,-34.699951171875,-0.8691719246418017,0,2026-07-07 14:15:00+05:30,1.09284245424416,1.812576128874141,1850802.0,4084357.0,14435575.0,1.812576128874141,0.3843147592316341,0.05,-0.06562824619392645,0.9911628912044101,0.9718307256361414,2.67334000667334,32.37666534069935,0.5652812612197208
AXISBANK,SELL,1248.800048828125,1324.0,-75.199951171875,-6.021776764217995,0,2026-06-02 11:15:00+05:30,1.3855154510210077,0.749246700588654,4580474.0,24453756.0,48939690.0,0.749246700588654,-0.09985508613243152,0.05,-0.05061720822132211,0.9724115274913994,0.9745705211485306,1.1015979443116106,25.485591712651114,0.7963342361233102
WIPRO,BUY,204.75,197.8699951171875,-6.8800048828125,-3.3601977449633695,0,2026-04-07 14:15:00+05:30,1.1159501674265133,1.3281987646450941,14626417.0,44048880.0,121100719.0,1.3281987646450943,0.37674854101263033,0.05,0.05888844196945053,1.036963503808028,1.0637303038488894,1.9692549722410426,77.75886674864623,0.8411254754404194
WIPRO,SELL,184.35000610351562,188.7899932861328,-4.4399871826171875,-2.4084551318778153,0,2026-06-08 12:15:00+05:30,1.423131378608547,1.2514752478644922,29423443.0,94044027.0,295064523.0,1.2514752478644922,-0.26747977704490683,0.05,-0.2697013406627908,0.9315358188430389,0.9077934655270566,1.5941596797341189,18.74162875374077,1.3043274925506771
HCLTECH,SELL,1276.699951171875,1199.800048828125,76.89990234375,6.02333400836775,1,2026-04-23 09:15:00+05:30,0.3390936711221441,1.2198700354657124,10895802.0,35727747.0,51168946.0,1.2198700354657124,-1.0,0.05,-0.19025406214682872,0.9259668554853946,0.8987205541220105,0.0,16.49775910066448,1.3304608014997208
MARUTI,BUY,13482.0,13150.0,-332.0,-2.462542649458537,0,2026-04-17 13:15:00+05:30,1.2050281751192025,0.7409167588436522,216858.0,1170755.0,4311915.0,0.7409167588436522,-0.9482442532788041,0.05,0.01809309602241937,1.008727792388527,1.0145220175558514,0.4861637233882817,56.74896109155339,0.8256110747534301
MARUTI,SELL,13150.0,13588.0,-438.0,-3.3307984790874525,0,2026-04-23 14:15:00+05:30,0.99868106116618,1.4848863701121005,319196.0,859853.0,4032027.0,1.4848863701121005,0.4408686295607943,0.05,-0.03469379155436174,0.9841267465443306,0.9816851639874583,2.039781513443408,35.711722047573545,0.6897085504101735
SUNPHARMA,BUY,1809.5999755859375,1761.5,-48.0999755859375,-2.65804466373089,0,2026-03-27 09:15:00+05:30,0.35622613250846974,0.6413646740272169,858647.0,5355125.0,18150009.0,0.6413646740272169,1.0,0.05,0.06075692882637122,1.019398181632227,1.017614420782306,0.0,65.9851326184825,0.7678242253381271
SUNPHARMA,SELL,1761.5,1770.5,-9.0,-0.510928186204939,0,2026-04-01 11:15:00+05:30,0.6896986440975345,1.6553272895333777,3214538.0,7767740.0,20210587.0,1.6553272895333777,0.2172217408697715,0.05,-0.015010137745572538,0.9868761992800819,0.991975222873816,1.334697796020699,42.97461676796437,0.854482610276871
SUNPHARMA,BUY,1770.5,1764.5,-6.0,-0.33888731996611127,0,2026-04-30 10:15:00+05:30,0.25296382387369143,0.4036918132949159,2703855.0,26791279.0,54741740.0,0.4036918132949159,-0.9999963449223661,0.05,0.09082885760727843,1.010069315685883,1.0428928062409866,0.18541938928461613,66.9372952780854,0.8652219918870693
SUNPHARMA,BUY,1820.4000244140625,1881.0,60.5999755859375,3.3289373090094854,1,2026-06-17 15:15:00+05:30,1.604233548508243,1.1136436958535048,1214206.0,4361201.0,16290156.0,1.1136436958535045,0.0,0.05,0.010396538947728826,1.007864615578759,1.0130771553712397,1.489179285208528,65.76570641297471,0.44535429638440066
BAJFINANCE,BUY,915.9500122070312,912.1500244140625,-3.79998779296875,-0.4148684690567854,0,2026-04-15 12:15:00+05:30,1.0140265471395165,0.4549584015717997,2106969.0,18524498.0,69186927.0,0.4549584015717997,-0.18462580958996352,0.05,0.031405437780161735,1.00435318036914,1.0463525770645103,0.4893841941718869,57.84946508982636,1.0508176078083398
BAJFINANCE,SELL,912.1500244140625,942.5,-30.3499755859375,-3.3273008577107044,0,2026-05-14 15:15:00+05:30,0.885195789131698,1.1437018680971345,5023287.0,17568519.0,44820593.0,1.1437018680971345,1.0,0.05,-0.006703479995847575,1.0085775992297954,0.9703190326295824,0.3717065670374931,47.39122706167063,0.9882545968914649
ASIANPAINT,BUY,2367.60009765625,2638.39990234375,270.7998046875,11.437734140810853,1,2026-04-10 12:15:00+05:30,1.0040268029166193,0.8052926610606441,1115401.0,5540351.0,12381834.0,0.805292661060644,0.12296933204275663,0.05,0.07242799614534574,1.0375473735811944,1.0663152222127972,0.8778463095819625,76.1622226850775,1.0042212985681744
ASIANPAINT,SELL,2638.39990234375,2715.0,-76.60009765625,-2.903278520750566,0,2026-07-24 14:15:00+05:30,1.145856003691097,1.2770051172307897,459484.0,1439255.0,4916056.0,1.2770051172307895,-0.3116507267173859,0.05,-0.016587471453826066,0.9888147014351991,0.986249505991656,1.7100726456649085,35.74731458456395,0.5865786827078475
ULTRACEMCO,SELL,11620.0,11594.0,26.0,0.22375215146299482,1,2026-05-15 10:15:00+05:30,0.5044325761498806,0.7420271070474596,129383.0,697457.0,1992926.0,0.7420271070474596,-0.9999616960968323,0.05,-0.015548414926285937,1.000693251348826,0.9816745633364545,0.7345433161369651,42.774679002533475,0.7285290952595986
ULTRACEMCO,BUY,11594.0,11300.0,-294.0,-2.535794376401587,0,2026-06-25 09:15:00+05:30,0.42539844656276793,0.9631990041065424,158616.0,658705.0,2102814.0,0.9631990041065424,1.0,0.05,0.012644251965529622,1.0181026269225535,1.0186691580354699,0.0,71.60500079357452,0.6144920390728785
ULTRACEMCO,SELL,11300.0,11432.0,-132.0,-1.168141592920354,0,2026-06-30 15:15:00+05:30,1.7901101931334313,1.3532497679862174,279237.0,825382.0,2260063.0,1.3532497679862172,0.6845864661654135,0.05,-0.011365152193765358,0.9910759313263315,0.9923960216336477,1.9837182698697433,43.048268690424116,0.6228768558301423
ULTRACEMCO,BUY,11432.0,11621.0,189.0,1.6532540237928623,1,2026-07-01 09:15:00+05:30,0.7287145568753303,1.2965549436818224,255515.0,788289.0,2242304.0,1.2965549436818222,1.0,0.05,0.010682677002467802,1.003260244759694,1.003816704521507,0.0,55.10503378296447,0.6866728114156246
POWERGRID,BUY,301.45001220703125,301.6499938964844,0.199981689453125,0.06633991751699803,1,2026-04-13 12:15:00+05:30,1.0928718531273165,0.8826318840188172,6926162.0,31388678.0,97806590.0,0.8826318840188172,0.4627755148045497,0.05,0.051173608543751324,1.00592311895258,1.020788869778469,1.305195800906599,60.97526984676013,0.7451655510453449
NTPC,SELL,370.1000061035156,387.3999938964844,-17.29998779296875,-4.674408945599965,0,2026-03-23 11:15:00+05:30,0.374084813079464,1.492799480625986,13169714.0,35288635.0,114359819.0,1.4927994806259863,-0.5427521477363929,0.05,-0.09920895456527005,0.9802805133233746,0.9703956494650572,0.4319164078422543,33.14906718286066,0.9264982621509821
NTPC,BUY,387.3999938964844,388.8999938964844,1.5,0.38719670202184076,1,2026-04-13 12:15:00+05:30,0.8533505668681869,0.8143260585485389,7691206.0,37779491.0,108091351.0,0.8143260585485389,0.3972679042670733,0.05,0.12121484435736857,1.0177862848064543,1.0440969538040128,0.5604179949439364,73.80333702523157,0.9035832896807044
NTPC,SELL,388.8999938964844,396.8500061035156,-7.95001220703125,-2.044230478735196,0,2026-05-21 14:15:00+05:30,1.343817065761428,1.8268091441221646,8199974.0,17954747.0,62706326.0,1.8268091441221646,-0.03936127339644446,0.05,-0.02844492689219314,0.9964129960955133,0.9914110706337111,2.6473359034621375,44.78107915246416,0.6011266796683233
COALINDIA,SELL,436.0,455.5,-19.5,-4.472477064220183,0,2026-04-13 12:15:00+05:30,1.0383581622932698,0.6954956357386769,7487963.0,43065478.0,97634223.0,0.6954956357386768,0.39948115654436467,0.05,-0.0939693672632018,0.9781048117719887,0.9664923443057675,0.9118545854425001,33.00554711234349,1.0146390177041285
COALINDIA,BUY,455.5,450.5,-5.0,-1.0976948408342482,0,2026-04-24 12:15:00+05:30,1.1547188588744297,1.4707372632310778,7795391.0,21201315.0,91145504.0,1.4707372632310778,-1.0,0.05,0.0921715019187323,1.0162647063470513,1.0346296209471109,1.0991691164456894,68.0539297736874,0.6234069434287232
